TransactionID,ProductType,SalesValue,TransactionDate
786,HDD,650.32,2024-12-26
787,Monitor,1340.98,2024-11-21
788,Keyboard,73.34,2025-07-27
789,Keyboard,1247.79,2025-09-26
790,SSD,790.65,2025-04-04
791,Monitor,1017.53,2025-10-11
792,SSD,1357.25,2024-10-27
793,SSD,1309.19,2024-06-28
794,HDD,1275.71,2024-04-02
795,HDD,883.17,2025-12-26
796,SSD,115.46,2025-10-02
797,Keyboard,436.82,2024-01-22
798,SSD,534.75,2024-07-20
799,SSD,252.72,2024-01-07
800,SSD,1069.85,2024-11-30
801,Monitor,1230.54,2025-05-21
802,GPU,200.93,2025-01-25
803,Monitor,456.62,2025-09-14
804,Keyboard,1209.12,2025-08-07
805,Keyboard,494.28,2024-09-16
806,GPU,961.91,2024-07-03
807,Keyboard,813.34,2024-03-04
808,Monitor,187.13,2025-08-06
809,Keyboard,524.34,2024-07-28
810,RAM,338.49,2024-05-31
811,GPU,241.62,2025-09-16
812,Monitor,1026.87,2025-02-26
813,RAM,76.35,2024-10-21
814,Monitor,987.72,2025-05-13
815,Keyboard,946.9,2025-03-09
816,Keyboard,829.05,2024-03-03
817,CPU,382.64,2024-08-21
818,CPU,431.21,2024-02-22
819,SSD,209.42,2024-01-11
820,RAM,1245.09,2025-10-03
821,HDD,1461.92,2025-11-21
822,Keyboard,1249.39,2025-07-12
823,Keyboard,1113.49,2025-12-18
824,RAM,780.87,2025-03-19
825,CPU,1134.23,2024-05-03
826,SSD,1154.57,2025-11-18
827,SSD,1348.71,2024-09-28
828,HDD,989.46,2024-11-03
829,Monitor,802.29,2024-08-11
830,HDD,982.31,2025-07-05
831,SSD,999.14,2024-02-28
832,Monitor,1361.36,2024-06-12
833,Keyboard,1468.5,2024-07-05
834,RAM,306.18,2024-06-07
835,CPU,1229.71,2024-02-01
836,Keyboard,1147.03,2025-08-15
837,HDD,1236.44,2025-04-16
838,SSD,479.22,2024-09-29
839,Keyboard,1092.11,2025-07-30
840,Monitor,428.2,2025-12-27
841,Keyboard,522.27,2025-10-21
842,CPU,892.64,2025-05-13
843,CPU,303.94,2024-06-21
844,SSD,590.58,2024-04-03
845,Monitor,960.23,2024-01-10
846,GPU,253.7,2025-11-11
847,Monitor,420.12,2025-10-16
848,GPU,173.02,2024-02-08
849,Keyboard,899.72,2025-09-12
850,GPU,174.69,2025-12-18
851,CPU,1050.59,2025-10-01
852,Monitor,113.71,2025-06-28
853,GPU,799.34,2024-03-23
854,Monitor,1000.92,2025-11-02
855,GPU,454.17,2024-11-05
856,RAM,565.51,2025-04-09
857,Keyboard,706.07,2024-10-11
858,CPU,1410.29,2025-01-13
859,GPU,1070.69,2025-06-27
860,CPU,1119.54,2025-10-20
861,Monitor,1325.82,2025-04-16
862,GPU,1123.47,2024-02-04
863,GPU,463.98,2024-05-23
864,Keyboard,1123.2,2025-06-19
865,CPU,1188.94,2025-08-03
866,GPU,262.84,2024-06-17
867,Monitor,404.8,2025-07-23
868,Monitor,855.74,2025-04-22
869,RAM,613.47,2025-05-08
870,SSD,1304.73,2024-01-29
871,Keyboard,173.55,2025-02-13
872,HDD,1438.43,2025-08-23
873,RAM,1433.48,2024-09-18
874,Keyboard,857.37,2024-01-21
875,HDD,1288.64,2025-08-12
876,SSD,1245.94,2025-12-02
877,HDD,1129.07,2024-04-15
878,CPU,78.06,2025-10-05
879,CPU,1173.32,2025-02-06
880,Monitor,318.44,2025-11-15
881,RAM,214.91,2025-09-29
882,RAM,1060.44,2025-12-11
883,CPU,940.61,2024-08-19
884,Monitor,178.82,2024-12-22
885,GPU,445.53,2024-02-02
886,CPU,900.63,2025-04-02
887,SSD,917.98,2025-07-22
888,Keyboard,413.78,2024-09-01
889,SSD,59.74,2024-12-21
890,SSD,1201.48,2025-08-12
891,Monitor,1230.28,2024-03-29
892,CPU,56.55,2025-05-21
893,Keyboard,1480.92,2025-08-27
894,Keyboard,459.43,2024-10-30
895,HDD,800.01,2025-01-28
896,Monitor,846.2,2024-08-27
897,CPU,708.21,2024-04-05
898,HDD,615.56,2025-07-21
899,SSD,400.05,2024-02-09
900,SSD,299.99,2025-12-02
901,HDD,738.05,2024-10-02
902,Monitor,808.29,2025-05-03
903,Monitor,986.98,2025-12-02
904,HDD,166.26,2024-09-12
905,CPU,703.69,2024-04-17
906,Keyboard,650.33,2025-05-14
907,SSD,596.93,2024-10-05
908,Monitor,1481.27,2024-01-19
909,Keyboard,1397.9,2025-07-06
910,Monitor,559.73,2024-01-07
911,Monitor,846.26,2024-10-14
912,CPU,516.27,2025-09-14
913,GPU,783.2,2024-09-26
914,Keyboard,1364.46,2025-05-09
915,RAM,277.99,2025-04-14
916,GPU,170.06,2025-07-25
917,Keyboard,639.18,2024-10-15
918,HDD,352.33,2024-05-05
919,Keyboard,231.13,2025-02-06
920,CPU,870.92,2025-03-30
921,RAM,1166.43,2025-08-25
922,GPU,945.02,2025-03-29
923,GPU,982.6,2024-03-06
924,Monitor,900.5,2024-03-05
925,SSD,985.62,2024-02-01
926,RAM,686.21,2025-12-09
927,Keyboard,1027.57,2025-06-24
928,HDD,919.88,2024-07-06
929,SSD,188.26,2024-05-15
930,GPU,285.11,2024-08-17
931,CPU,1239.75,2025-11-16
932,Monitor,907.23,2024-02-07
933,GPU,512.74,2025-02-17
934,GPU,260.82,2024-03-19
935,Keyboard,1380.57,2024-12-19
936,SSD,971.69,2025-10-29
937,GPU,661.39,2024-03-17
938,RAM,737.74,2024-08-04
939,RAM,1068.55,2024-03-12
940,GPU,543.05,2024-03-24
941,RAM,1462.73,2024-09-24
942,Monitor,210.87,2024-12-02
943,RAM,1497.94,2024-10-24
944,RAM,674.57,2025-05-17
945,SSD,400.81,2025-06-03
946,RAM,1413.25,2025-03-09
947,HDD,761.15,2025-09-26
948,RAM,92.87,2024-02-29
949,Keyboard,245.28,2025-09-09
950,GPU,1070.63,2024-07-17
951,Monitor,685.71,2025-12-14
952,CPU,68.84,2025-11-03
953,Keyboard,915.45,2024-10-07
954,HDD,1067.65,2024-08-08
955,HDD,422.11,2025-03-05
956,RAM,883.23,2025-12-22
957,SSD,718.86,2025-07-07
958,CPU,194.75,2024-08-05
959,HDD,993.2,2025-01-04
960,CPU,101.32,2024-07-16
961,Keyboard,1373.41,2024-07-02
962,RAM,1359.23,2024-10-29
963,GPU,1076.17,2025-12-20
964,SSD,1367.34,2024-03-15
965,Keyboard,585.79,2025-09-05
966,RAM,1387.77,2025-09-05
967,GPU,895.39,2024-03-18
968,GPU,452.05,2024-06-29
969,Monitor,407.36,2024-12-07
970,GPU,378.39,2025-02-21
971,GPU,50.66,2024-06-25
972,Keyboard,229.76,2025-09-15
973,HDD,60.51,2025-06-22
974,Monitor,466.52,2024-05-01
975,GPU,810.19,2024-05-03
976,HDD,1450.81,2024-02-10
977,GPU,1413.81,2024-12-02
978,Monitor,279.03,2024-05-20
979,Keyboard,409.4,2024-08-08
980,HDD,421.68,2025-08-14
981,Keyboard,1369.33,2025-07-29
982,RAM,1371.96,2025-08-03
983,HDD,640.81,2024-04-10
984,SSD,1207.75,2025-04-12
985,Keyboard,1043.82,2025-01-12
986,SSD,904.23,2024-12-25
987,Keyboard,183.64,2025-09-07
988,Keyboard,1272.04,2024-09-27
989,Keyboard,1490.29,2025-05-13
990,RAM,1415.56,2025-08-17
991,HDD,245.57,2025-07-16
992,HDD,1098.49,2024-06-21
993,CPU,810.0,2024-01-05
994,CPU,851.72,2025-08-11
995,Keyboard,113.06,2024-09-18
996,SSD,523.24,2025-08-13
997,Keyboard,1434.32,2025-07-06
998,GPU,1426.56,2025-03-08
999,CPU,1458.98,2025-05-09
1000,HDD,401.69,2025-12-21
1001,RAM,275.92,2024-01-19
1002,RAM,382.85,2025-12-28
1003,Monitor,471.64,2025-01-04
1004,Keyboard,103.02,2024-08-29
1005,RAM,546.9,2025-11-23
1006,SSD,772.67,2024-12-07
1007,Keyboard,739.61,2025-08-06
1008,CPU,684.73,2024-07-21
1009,GPU,1417.03,2024-06-09
1010,SSD,683.76,2024-03-20
1011,SSD,1239.78,2025-01-18
1012,RAM,574.78,2024-10-09
1013,GPU,1167.44,2025-01-15
1014,GPU,1034.64,2024-05-19
1015,CPU,547.23,2024-11-29
1016,HDD,1456.99,2024-01-09
1017,RAM,292.09,2025-03-12
1018,HDD,1292.0,2025-12-02
1019,Monitor,674.41,2024-05-05
1020,HDD,222.55,2024-11-08
1021,Monitor,288.15,2025-07-08
1022,SSD,1206.98,2024-07-06
1023,RAM,1457.94,2025-02-10
1024,RAM,1114.06,2024-08-20
1025,GPU,55.47,2025-08-06
1026,Monitor,1115.41,2024-12-16
1027,HDD,1061.36,2024-09-17
1028,Monitor,1294.07,2024-09-02
1029,Keyboard,831.77,2024-10-17
1030,GPU,269.31,2024-09-01
1031,Keyboard,512.39,2025-11-13
1032,Keyboard,1295.09,2024-07-14
1033,Monitor,224.56,2024-10-27
1034,Monitor,1433.51,2024-08-01
1035,GPU,208.72,2025-05-16
1036,Keyboard,1235.62,2024-11-27
1037,CPU,1458.32,2024-06-16
1038,Monitor,1384.18,2024-04-25
1039,Keyboard,1464.92,2024-11-26
1040,RAM,1184.02,2024-05-08
1041,HDD,100.63,2025-02-14
1042,Keyboard,289.37,2024-12-18
1043,Monitor,762.11,2025-07-14
1044,GPU,148.16,2024-11-10
1045,CPU,264.31,2025-09-12
1046,GPU,684.52,2024-12-25
1047,SSD,367.17,2024-11-04
1048,CPU,885.04,2025-05-14
1049,HDD,1229.39,2024-08-14
1050,RAM,899.7,2024-01-24
1051,CPU,1450.11,2024-03-10
1052,SSD,110.59,2024-08-20
1053,GPU,111.29,2024-12-03
1054,CPU,244.58,2025-12-09
1055,SSD,1181.67,2024-10-31
1056,SSD,276.44,2025-07-20
1057,GPU,451.35,2025-12-18
1058,Monitor,480.58,2024-05-02
1059,SSD,1170.52,2024-01-15
1060,GPU,1054.83,2024-03-25
1061,CPU,1201.94,2025-08-21
1062,SSD,1249.35,2024-11-10
1063,GPU,1329.02,2025-09-22
1064,RAM,818.48,2024-11-27
1065,Keyboard,320.35,2025-04-25
1066,GPU,229.04,2025-03-19
1067,HDD,1115.7,2025-06-25
1068,CPU,272.26,2025-10-08
1069,SSD,670.05,2024-01-01
1070,Monitor,554.58,2024-09-06
1071,SSD,1383.7,2025-08-15
1072,RAM,1213.27,2024-12-08
1073,SSD,183.3,2025-05-05
1074,Monitor,1413.96,2024-05-14
1075,Keyboard,1403.07,2025-05-20
1076,Monitor,1013.65,2024-05-06
1077,HDD,1015.71,2024-01-27
1078,CPU,848.89,2024-12-17
1079,GPU,1214.72,2024-01-27
1080,CPU,674.61,2024-06-04
1081,HDD,1304.79,2025-04-09
1082,HDD,112.02,2024-02-28
1083,GPU,1364.19,2024-11-10
1084,CPU,1027.42,2025-10-26
1085,CPU,221.18,2025-02-12
1086,SSD,347.82,2024-09-06
1087,Keyboard,407.42,2025-02-17
1088,HDD,958.14,2025-08-01
1089,SSD,379.6,2025-04-20
1090,HDD,239.28,2024-02-11
1091,Monitor,577.97,2025-10-03
1092,Keyboard,792.13,2025-06-17
1093,CPU,633.09,2025-07-17
1094,RAM,1285.13,2024-10-08
1095,SSD,596.6,2024-09-04
1096,HDD,915.91,2025-05-31
1097,Keyboard,845.87,2024-09-17
1098,GPU,530.53,2024-12-10
1099,SSD,493.1,2025-08-27
1100,HDD,612.29,2024-11-07
1101,GPU,845.87,2025-05-27
1102,HDD,977.47,2025-02-02
1103,GPU,1430.47,2025-02-07
1104,Monitor,876.04,2024-07-15
1105,HDD,555.01,2025-09-16
1106,HDD,1065.42,2025-03-04
1107,GPU,696.22,2025-10-01
1108,HDD,72.26,2024-05-27
1109,Keyboard,936.7,2025-02-24
1110,Keyboard,176.17,2024-07-20
1111,Keyboard,474.14,2025-05-07
1112,Keyboard,1352.1,2024-02-15
1113,HDD,124.23,2025-11-18
1114,GPU,192.46,2025-09-25
1115,HDD,1226.15,2025-09-18
1116,Keyboard,1301.01,2024-02-02
1117,SSD,690.28,2024-10-12
1118,Keyboard,1142.16,2024-02-09
1119,HDD,972.46,2024-11-11
1120,CPU,552.21,2025-01-30
1121,HDD,1330.89,2025-12-20
1122,CPU,988.32,2024-06-16
1123,RAM,95.64,2024-08-09
1124,Monitor,401.37,2024-06-04
1125,Keyboard,803.06,2025-09-27
1126,RAM,884.24,2025-01-17
1127,Monitor,694.54,2024-03-03
1128,GPU,1407.43,2024-10-15
1129,SSD,1231.3,2025-06-19
1130,Keyboard,1465.61,2024-02-18
1131,HDD,264.85,2024-06-19
1132,SSD,901.32,2025-12-09
1133,RAM,709.73,2024-11-30
1134,SSD,731.35,2025-10-07
1135,SSD,69.88,2024-10-27
1136,HDD,837.54,2024-03-04
1137,Monitor,1324.58,2024-01-13
1138,Monitor,944.55,2024-03-08
1139,CPU,245.94,2025-12-29
1140,HDD,637.7,2025-10-08
1141,SSD,766.51,2024-12-28
1142,SSD,860.36,2024-08-11
1143,CPU,1148.16,2025-04-23
1144,GPU,1213.12,2025-07-11
1145,Keyboard,1303.42,2024-03-09
1146,RAM,389.86,2025-01-31
1147,HDD,138.2,2024-01-21
1148,CPU,510.11,2024-03-23
1149,CPU,1453.98,2025-11-22
1150,RAM,683.1,2024-04-26
1151,Keyboard,1269.2,2024-06-02
1152,Keyboard,542.66,2025-01-22
1153,CPU,944.39,2025-12-05
1154,GPU,1363.02,2024-03-11
1155,SSD,903.88,2025-05-10
1156,RAM,203.85,2025-03-21
1157,Keyboard,963.83,2025-09-15
1158,Keyboard,707.4,2025-12-20
1159,GPU,656.94,2025-02-12
1160,Keyboard,1390.42,2025-01-14
1161,GPU,515.61,2024-03-21
1162,Monitor,664.53,2024-09-08
1163,Keyboard,834.22,2025-02-25
1164,GPU,521.22,2025-04-21
1165,GPU,1449.57,2025-06-20
1166,CPU,601.16,2024-02-05
1167,GPU,139.49,2024-09-09
1168,RAM,1070.72,2024-05-09
1169,RAM,1235.7,2024-06-01
1170,GPU,339.91,2024-06-09
1171,Keyboard,634.23,2024-10-24
1172,HDD,223.79,2024-07-25
1173,GPU,417.51,2024-12-02
1174,Monitor,1274.19,2025-10-31
1175,Keyboard,1043.85,2025-01-06
1176,SSD,1334.5,2025-04-08
1177,SSD,907.68,2024-09-24
1178,CPU,1285.64,2025-01-17
1179,Monitor,889.32,2024-01-06
1180,RAM,664.45,2024-12-21
1181,SSD,1058.41,2025-07-15
1182,SSD,1489.27,2024-01-25
1183,CPU,1334.58,2024-11-09
1184,CPU,1247.15,2025-03-23
1185,Keyboard,704.91,2024-12-10
1186,SSD,869.03,2024-02-09
1187,GPU,663.15,2024-09-12
1188,CPU,1442.98,2024-10-02
1189,HDD,729.24,2024-06-09
1190,RAM,772.09,2024-05-12
1191,RAM,1019.82,2024-05-14
1192,CPU,523.78,2024-11-25
1193,HDD,1164.12,2024-10-31
1194,RAM,768.83,2024-02-04
1195,SSD,442.48,2024-10-24
1196,Keyboard,191.82,2024-03-01
1197,GPU,1241.1,2024-05-02
1198,Monitor,83.06,2025-10-22
1199,Keyboard,537.89,2025-01-02
1200,SSD,232.39,2024-01-11
1201,GPU,1109.12,2025-02-08
1202,HDD,1398.91,2025-10-12
1203,Keyboard,1230.8,2024-04-15
1204,HDD,438.35,2025-05-03
1205,Keyboard,168.21,2025-08-25
1206,Keyboard,901.34,2024-06-02
1207,RAM,944.67,2025-01-17
1208,Monitor,406.93,2024-09-17
1209,CPU,932.6,2025-06-12
1210,CPU,219.21,2025-07-28
1211,RAM,218.39,2025-07-12
1212,SSD,1398.81,2025-10-18
1213,GPU,577.01,2025-03-03
1214,HDD,1496.61,2025-04-25
1215,RAM,796.66,2024-07-07
1216,Keyboard,1392.67,2025-08-22
1217,HDD,83.25,2024-04-03
1218,GPU,666.76,2025-03-22
1219,Keyboard,1353.69,2024-05-23
1220,CPU,843.59,2025-05-23
1221,Monitor,615.72,2024-05-02
1222,Keyboard,1399.36,2024-01-01
1223,RAM,1255.09,2025-01-01
1224,CPU,177.91,2025-10-12
1225,Keyboard,600.83,2024-10-01
1226,SSD,1176.17,2024-01-16
1227,Keyboard,1405.4,2024-11-01
1228,HDD,873.94,2024-08-09
1229,GPU,858.22,2025-07-02
1230,SSD,1020.48,2024-06-23
1231,Monitor,836.7,2025-11-01
1232,RAM,1008.15,2024-01-07
1233,GPU,108.73,2025-12-17
1234,CPU,278.98,2024-07-26
1235,RAM,717.47,2024-10-19
1236,HDD,1090.63,2024-09-22
1237,Keyboard,1346.24,2024-04-15
1238,Monitor,1098.97,2024-07-22
1239,GPU,1139.03,2024-06-18
1240,Monitor,51.08,2025-03-27
1241,CPU,1264.44,2025-01-14
1242,Monitor,425.89,2025-12-30
1243,Monitor,792.59,2025-01-22
1244,GPU,463.12,2025-05-27
1245,GPU,798.49,2025-09-17
1246,RAM,1163.05,2024-04-22
1247,RAM,263.89,2025-05-24
1248,SSD,579.93,2024-11-24
1249,CPU,718.96,2024-02-08
1250,Keyboard,979.12,2024-11-22
1251,GPU,1082.7,2024-10-10
1252,HDD,547.5,2025-04-14
1253,SSD,441.17,2024-08-25
1254,Keyboard,646.17,2024-03-26
1255,Keyboard,727.21,2024-05-24
1256,CPU,744.91,2024-07-16
1257,CPU,806.03,2024-03-26
1258,Monitor,268.13,2024-01-18
1259,HDD,1331.75,2025-07-03
1260,SSD,458.46,2025-06-06
1261,SSD,343.59,2024-05-18
1262,SSD,972.27,2025-05-23
1263,SSD,1368.91,2024-06-17
1264,CPU,92.2,2025-09-24
1265,HDD,574.86,2025-09-10
1266,GPU,790.92,2024-04-23
1267,HDD,741.33,2025-02-06
1268,GPU,246.57,2024-10-14
1269,SSD,473.47,2024-09-10
1270,CPU,848.44,2025-10-03
1271,HDD,877.27,2025-07-30
1272,GPU,513.86,2025-11-04
1273,Keyboard,646.29,2025-08-31
1274,RAM,748.39,2024-04-23
1275,Monitor,183.03,2025-01-08
1276,RAM,731.23,2024-06-04
1277,Monitor,1203.66,2024-10-24
1278,CPU,1111.73,2025-04-05
1279,CPU,259.55,2024-06-23
1280,CPU,534.66,2024-05-14
1281,GPU,682.5,2024-02-16
1282,Monitor,1258.84,2024-03-18
1283,HDD,55.21,2025-08-25
1284,SSD,620.9,2025-12-28
1285,RAM,1317.44,2025-04-11
1286,CPU,662.57,2025-12-28
1287,GPU,1228.83,2024-02-29
1288,GPU,586.17,2024-07-16
1289,HDD,724.52,2025-12-01
1290,GPU,1146.52,2025-08-27
1291,HDD,1492.86,2025-07-05
1292,HDD,1422.53,2024-01-08
1293,Keyboard,93.88,2025-09-30
1294,CPU,894.93,2024-08-17
1295,Keyboard,1316.87,2025-04-10
1296,GPU,1149.94,2024-01-15
1297,SSD,937.9,2025-12-11
1298,HDD,319.14,2025-01-27
1299,CPU,62.44,2025-11-29
1300,Monitor,1157.01,2024-04-24
1301,Keyboard,791.06,2024-03-22
1302,Monitor,617.95,2024-01-27
1303,SSD,1028.01,2024-05-08
1304,CPU,387.46,2024-10-29
1305,CPU,495.93,2025-01-07
1306,HDD,112.68,2025-04-28
1307,RAM,118.22,2024-06-25
1308,HDD,1315.15,2025-08-30
1309,RAM,1497.37,2025-02-18
1310,Monitor,148.17,2024-07-26
1311,SSD,611.6,2025-08-13
1312,CPU,164.34,2025-10-20
1313,HDD,104.84,2024-04-19
1314,RAM,1321.6,2024-05-05
1315,Monitor,1326.21,2025-09-14
1316,GPU,483.46,2025-10-05
1317,Keyboard,566.28,2025-08-30
1318,SSD,462.46,2025-10-10
1319,RAM,770.14,2024-08-13
1320,Monitor,1462.25,2024-01-06
1321,GPU,1104.61,2025-06-23
1322,SSD,1339.41,2025-05-11
1323,SSD,461.41,2024-06-06
1324,Monitor,773.17,2024-02-25
1325,Monitor,105.1,2025-01-21
1326,CPU,1496.59,2024-02-19
1327,GPU,124.87,2024-12-29
1328,GPU,559.41,2025-02-08
1329,Keyboard,1106.85,2025-09-11
1330,GPU,506.1,2024-05-16
1331,Monitor,1167.46,2025-03-22
1332,HDD,1259.01,2025-04-22
1333,HDD,1481.56,2024-05-17
1334,CPU,937.7,2025-10-24
1335,CPU,1375.59,2024-02-26
1336,Keyboard,1111.29,2025-07-04
1337,Monitor,671.6,2024-06-30
1338,Monitor,646.92,2025-04-09
1339,GPU,1036.12,2024-11-21
1340,GPU,156.72,2024-05-05
1341,Keyboard,813.63,2024-08-15
1342,Monitor,830.06,2024-04-11
1343,Keyboard,1221.09,2025-02-26
1344,Keyboard,1314.15,2024-03-30
1345,GPU,1238.76,2025-07-15
1346,GPU,121.83,2025-04-03
1347,Keyboard,962.16,2024-11-29
1348,Keyboard,536.66,2024-08-31
1349,Keyboard,1082.2,2024-04-29
1350,SSD,562.15,2025-05-31
1351,GPU,954.65,2025-08-30
1352,RAM,251.91,2025-11-07
1353,HDD,1426.4,2025-10-05
1354,RAM,1371.98,2024-07-11
1355,CPU,479.97,2024-10-07
1356,GPU,719.49,2024-09-28
1357,GPU,905.42,2024-07-31
1358,Keyboard,866.69,2024-11-18
1359,CPU,1246.83,2024-06-08
1360,HDD,1123.58,2025-08-30
1361,SSD,882.01,2024-11-03
1362,Keyboard,1146.09,2025-03-10
1363,HDD,857.64,2025-09-21
1364,HDD,1442.32,2025-03-05
1365,HDD,688.89,2025-03-24
1366,CPU,1195.8,2025-07-29
1367,GPU,565.21,2025-01-27
1368,HDD,284.99,2025-03-18
1369,HDD,1398.8,2025-02-13
1370,HDD,369.89,2025-08-28
1371,CPU,382.0,2025-11-03
1372,SSD,392.83,2025-08-28
1373,CPU,72.81,2025-01-21
1374,GPU,844.3,2025-09-13
1375,GPU,196.03,2024-06-15
1376,Keyboard,667.16,2025-05-22
1377,RAM,1141.38,2025-11-03
1378,SSD,901.51,2025-09-05
1379,Monitor,743.2,2025-09-27
1380,RAM,636.54,2024-07-17
1381,SSD,703.59,2024-05-19
1382,SSD,817.59,2024-12-11
1383,CPU,1458.02,2025-09-06
1384,GPU,882.08,2024-06-18
1385,CPU,364.92,2025-02-05
1386,RAM,1009.5,2025-06-17
1387,RAM,651.33,2025-12-07
1388,GPU,317.05,2025-04-05
1389,CPU,540.83,2025-05-25
1390,SSD,507.67,2025-05-22
1391,RAM,1229.98,2025-06-20
1392,RAM,284.12,2025-10-24
1393,CPU,741.32,2024-07-10
1394,CPU,1431.16,2024-02-18
1395,CPU,741.75,2025-04-01
1396,Keyboard,402.05,2025-03-03
1397,Monitor,1041.04,2024-12-26
1398,SSD,818.36,2024-06-29
1399,SSD,1218.2,2025-11-09
1400,HDD,865.78,2025-12-19
1401,HDD,611.86,2024-11-09
1402,RAM,1331.65,2025-06-14
1403,Keyboard,380.96,2024-03-23
1404,CPU,94.43,2025-06-16
1405,Keyboard,127.77,2025-08-27
1406,Keyboard,1136.9,2025-10-05
1407,CPU,1399.99,2024-09-22
1408,GPU,1208.87,2024-10-12
1409,CPU,1443.31,2025-10-03
1410,Monitor,90.22,2024-08-14
1411,Monitor,337.28,2025-07-24
1412,Keyboard,105.67,2025-03-08
1413,HDD,843.57,2024-12-25
1414,HDD,1083.78,2025-01-16
1415,GPU,1481.38,2025-12-01
1416,SSD,364.56,2025-02-03
1417,Monitor,1246.69,2025-06-14
1418,SSD,170.7,2025-06-08
1419,RAM,1360.76,2024-06-03
1420,HDD,573.33,2024-11-19
1421,GPU,474.2,2025-12-26
1422,SSD,1138.16,2024-10-06
1423,SSD,164.35,2024-07-01
1424,GPU,1285.06,2024-09-11
1425,RAM,998.31,2025-07-04
1426,RAM,187.65,2024-08-26
1427,CPU,1381.33,2025-07-24
1428,RAM,985.85,2024-04-02
1429,HDD,1149.91,2025-04-01
1430,Keyboard,1373.6,2024-09-20
1431,Keyboard,1252.21,2024-07-26
1432,Keyboard,543.43,2024-10-03
1433,RAM,417.28,2024-08-05
1434,GPU,581.21,2025-02-13
1435,Monitor,893.6,2025-08-31
1436,Keyboard,770.03,2024-07-01
1437,SSD,491.57,2025-04-01
1438,Monitor,254.22,2024-01-31
1439,RAM,537.41,2024-09-04
1440,CPU,193.05,2025-01-08
1441,RAM,103.01,2024-04-20
1442,RAM,1111.25,2024-10-17
1443,Monitor,1185.8,2025-11-28
1444,Keyboard,320.28,2024-12-20
1445,CPU,597.46,2024-06-19
1446,Monitor,700.99,2025-09-12
1447,Keyboard,164.9,2025-03-14
1448,CPU,67.77,2025-03-19
1449,GPU,133.78,2025-03-06
1450,Monitor,258.98,2024-12-24
1451,CPU,1238.28,2025-11-04
1452,RAM,1358.76,2024-06-17
1453,SSD,780.6,2025-02-07
1454,GPU,1173.3,2025-07-01
1455,RAM,1085.87,2024-08-13
1456,SSD,52.44,2025-10-17
1457,RAM,588.42,2024-10-18
1458,RAM,1070.05,2025-01-11
1459,CPU,233.09,2024-06-06
1460,Monitor,407.99,2025-01-20
1461,RAM,395.99,2024-12-03
1462,HDD,933.62,2024-07-19
1463,Monitor,561.68,2025-08-24
1464,SSD,459.1,2024-11-06
1465,SSD,901.58,2024-11-02
1466,Monitor,986.68,2025-06-24
1467,RAM,1265.37,2024-03-17
1468,RAM,1300.95,2025-12-29
1469,SSD,588.67,2024-10-05
1470,Monitor,131.1,2024-10-02
1471,Keyboard,1388.94,2025-04-10
1472,GPU,699.52,2025-01-02
1473,GPU,398.01,2025-03-05
1474,HDD,806.4,2024-03-15
1475,SSD,1451.62,2025-08-14
1476,HDD,591.53,2024-11-26
1477,Monitor,514.88,2025-08-29
1478,SSD,835.26,2025-12-07
1479,SSD,779.79,2024-04-28
1480,SSD,1010.58,2025-01-23
1481,SSD,51.68,2025-05-14
1482,SSD,916.12,2024-01-08
1483,CPU,706.09,2024-12-25
1484,SSD,74.83,2024-07-02
1485,Monitor,580.55,2024-03-16
1486,Keyboard,1087.43,2024-09-14
1487,CPU,332.73,2024-10-06
1488,SSD,1148.93,2025-01-30
1489,GPU,1073.53,2025-07-01
1490,Keyboard,333.73,2024-10-21
1491,SSD,1219.62,2025-06-03
1492,Monitor,303.53,2024-06-24
1493,SSD,671.01,2025-07-18
1494,RAM,284.68,2025-12-06
1495,CPU,355.09,2025-05-24
1496,CPU,846.73,2025-01-02
1497,SSD,1389.56,2025-06-01
1498,Monitor,1272.56,2025-03-20
1499,HDD,1112.3,2024-02-20
1500,SSD,323.99,2024-09-08
1501,SSD,972.77,2025-10-26
1502,GPU,1427.87,2024-02-05
1503,SSD,582.49,2024-03-04
1504,Monitor,953.59,2025-05-28
1505,CPU,1352.73,2024-05-19
1506,Monitor,1486.21,2025-07-12
1507,HDD,1054.85,2024-11-27
1508,CPU,1111.33,2024-12-08
1509,GPU,1451.56,2025-02-19
1510,HDD,502.38,2025-12-22
1511,HDD,570.82,2024-01-17
1512,Monitor,558.45,2024-04-01
1513,Monitor,684.92,2025-05-25
1514,HDD,1270.42,2024-07-05
1515,GPU,1450.12,2025-06-06
1516,Keyboard,177.38,2024-04-11
1517,SSD,1419.46,2025-02-27
1518,Keyboard,557.62,2024-11-10
1519,Monitor,1326.27,2025-03-05
1520,SSD,474.43,2025-07-14
1521,HDD,776.47,2025-11-28
1522,RAM,423.13,2025-08-30
1523,Monitor,1013.56,2025-05-25
1524,GPU,70.35,2024-04-09
1525,Monitor,529.26,2025-05-21
1526,RAM,256.64,2025-11-23
1527,RAM,1440.82,2024-06-29
1528,CPU,495.77,2025-02-20
1529,Keyboard,894.01,2025-04-27
1530,HDD,241.5,2025-01-11
1531,RAM,435.89,2024-10-01
1532,GPU,1418.4,2024-03-18
1533,Keyboard,1461.51,2024-10-10
1534,RAM,135.24,2024-03-11
1535,Monitor,1170.56,2025-05-11
1536,Keyboard,100.0,2025-01-11
1537,SSD,1144.81,2024-01-06
1538,SSD,359.75,2024-08-16
1539,Keyboard,1165.34,2024-10-01
